fecha,tmax_c,tmin_c
2015-01-01,30.83,19.68
2015-01-02,29.51,20.12
2015-01-03,30.2,18.7
2015-01-04,30.88,17.95
2015-01-05,31.14,19.08
2015-01-06,29.95,18.57
2015-01-07,30.38,19.42
2015-01-08,31.01,18.77
2015-01-09,30.72,18.81
2015-01-10,30.78,20.14
2015-01-11,30.94,20.24
2015-01-12,29.96,19.55
2015-01-13,31.27,19.42
2015-01-14,31.77,19.67
2015-01-15,31.41,19.7
2015-01-16,32.21,20.6
2015-01-17,30.76,20.91
2015-01-18,29.46,19.7
2015-01-19,31.0,18.55
2015-01-20,31.02,18.12
2015-01-21,30.87,18.69
2015-01-22,31.27,19.31
2015-01-23,31.31,18.09
2015-01-24,31.53,18.33
2015-01-25,32.08,19.02
2015-01-26,31.18,18.85
2015-01-27,32.59,18.5
2015-01-28,32.25,18.42
2015-01-29,32.15,18.1
2015-01-30,32.12,18.42
2015-01-31,31.41,19.7
2015-02-01,30.65,20.65
2015-02-02,31.15,19.57
2015-02-03,31.85,19.11
2015-02-04,32.54,19.81
2015-02-05,32.34,19.19
2015-02-06,33.14,19.26
2015-02-07,32.27,18.59
2015-02-08,32.64,19.13
2015-02-09,33.38,19.45
2015-02-10,33.03,21.07
2015-02-11,32.46,21.15
2015-02-12,29.63,21.49
2015-02-13,30.83,20.42
2015-02-14,32.06,21.15
2015-02-15,33.13,19.81
2015-02-16,33.29,19.12
2015-02-17,33.25,19.21
2015-02-18,34.11,19.41
2015-02-19,32.79,18.55
2015-02-20,33.61,17.7
2015-02-21,32.02,19.4
2015-02-22,31.87,19.92
2015-02-23,32.33,19.35
2015-02-24,31.51,19.43
2015-02-25,32.01,19.36
2015-02-26,32.57,19.05
2015-02-27,33.87,19.07
2015-02-28,30.25,20.19
2015-03-01,32.33,18.35
2015-03-02,32.52,19.0
2015-03-03,32.1,18.5
2015-03-04,33.77,19.42
2015-03-05,33.11,19.71
2015-03-06,31.56,18.99
2015-03-07,32.71,18.03
2015-03-08,32.5,19.08
2015-03-09,32.85,17.54
2015-03-10,32.15,20.3
2015-03-11,32.93,20.42
2015-03-12,32.48,19.16
2015-03-13,32.3,19.29
2015-03-14,33.19,19.16
2015-03-15,32.05,18.98
2015-03-16,33.8,19.76
2015-03-17,32.5,19.56
2015-03-18,32.79,19.67
2015-03-19,32.69,20.04
2015-03-20,32.19,19.61
2015-03-21,33.13,19.95
2015-03-22,33.54,19.03
2015-03-23,33.84,19.13
2015-03-24,34.32,19.89
2015-03-25,34.8,19.47
2015-03-26,35.21,19.29
2015-03-27,34.41,20.68
2015-03-28,34.64,21.14
2015-03-29,34.31,20.33
2015-03-30,33.6,19.8
2015-03-31,30.86,19.61
2015-04-01,33.06,19.4
2015-04-02,32.16,20.59
2015-04-03,30.57,20.71
2015-04-04,31.56,20.78
2015-04-05,28.58,20.22
2015-04-06,31.86,19.41
2015-04-07,33.08,19.73
2015-04-08,31.6,20.59
2015-04-09,31.04,20.52
2015-04-10,33.47,20.38
2015-04-11,32.75,20.46
2015-04-12,32.54,21.82
2015-04-13,33.31,20.95
2015-04-14,30.99,21.04
2015-04-15,33.1,19.71
2015-04-16,30.58,20.76
2015-04-17,30.92,20.22
2015-04-18,28.96,20.22
2015-04-19,29.28,20.57
2015-04-20,31.27,20.24
2015-04-21,32.83,20.87
2015-04-22,33.11,19.51
2015-04-23,33.7,19.97
2015-04-24,32.38,20.27
2015-04-25,32.32,21.14
2015-04-26,33.24,21.12
2015-04-27,34.76,21.63
2015-04-28,35.11,22.25
2015-04-29,34.42,21.47
2015-04-30,36.03,21.74
2015-05-01,35.88,19.98
2015-05-02,34.75,20.06
2015-05-03,35.29,20.23
2015-05-04,35.66,20.69
2015-05-05,35.48,20.58
2015-05-06,34.94,20.29
2015-05-07,34.65,20.65
2015-05-08,33.87,21.74
2015-05-09,34.53,21.57
2015-05-10,34.77,20.36
2015-05-11,34.64,21.58
2015-05-12,34.82,21.2
2015-05-13,34.78,21.29
2015-05-14,34.19,21.01
2015-05-15,31.77,20.63
2015-05-16,33.75,20.84
2015-05-17,33.12,20.24
2015-05-18,31.56,21.26
2015-05-19,28.62,21.18
2015-05-20,29.68,21.3
2015-05-21,31.83,21.28
2015-05-22,33.04,21.07
2015-05-23,31.44,21.45
2015-05-24,30.6,21.25
2015-05-25,30.15,20.29
2015-05-26,31.57,20.13
2015-05-27,31.03,20.83
2015-05-28,29.98,21.38
2015-05-29,26.49,21.45
2015-05-30,29.47,20.43
2015-05-31,31.28,20.82
2015-06-01,30.78,21.11
2015-06-02,29.61,21.38
2015-06-03,29.93,21.29
2015-06-04,30.69,21.54
2015-06-05,29.21,21.08
2015-06-06,29.53,20.97
2015-06-07,29.11,21.31
2015-06-08,29.68,21.31
2015-06-09,32.63,20.37
2015-06-10,32.36,20.25
2015-06-11,31.71,20.99
2015-06-12,29.75,21.55
2015-06-13,31.0,21.38
2015-06-14,31.39,21.42
2015-06-15,31.27,20.77
2015-06-16,28.08,21.13
2015-06-17,29.81,20.89
2015-06-18,30.97,20.74
2015-06-19,30.6,21.03
2015-06-20,31.69,20.94
2015-06-21,30.2,20.99
2015-06-22,26.72,21.16
2015-06-23,28.8,20.38
2015-06-24,29.21,21.48
2015-06-25,30.76,21.24
2015-06-26,29.34,20.81
2015-06-27,31.01,20.83
2015-06-28,27.81,21.37
2015-06-29,31.34,20.31
2015-06-30,28.91,19.46
2015-07-01,30.96,20.58
2015-07-02,31.36,21.04
2015-07-03,30.57,20.66
2015-07-04,32.21,20.97
2015-07-05,32.01,21.09
2015-07-06,31.19,20.58
2015-07-07,27.14,20.43
2015-07-08,27.01,20.62
2015-07-09,30.04,20.0
2015-07-10,28.94,20.69
2015-07-11,28.84,20.43
2015-07-12,30.67,20.47
2015-07-13,28.53,21.09
2015-07-14,28.33,20.51
2015-07-15,29.16,20.97
2015-07-16,26.57,20.28
2015-07-17,28.47,19.99
2015-07-18,26.18,20.11
2015-07-19,28.12,20.35
2015-07-20,28.78,20.13
2015-07-21,27.08,20.75
2015-07-22,27.17,20.6
2015-07-23,27.87,20.49
2015-07-24,29.3,20.2
2015-07-25,29.16,19.7
2015-07-26,28.51,19.99
2015-07-27,30.86,20.72
2015-07-28,30.04,20.14
2015-07-29,28.49,21.29
2015-07-30,29.19,20.37
2015-07-31,28.06,20.55
2015-08-01,29.05,20.39
2015-08-02,30.17,20.81
2015-08-03,29.12,20.84
2015-08-04,28.98,21.46
2015-08-05,30.35,20.82
2015-08-06,31.09,20.67
2015-08-07,29.68,21.37
2015-08-08,26.77,21.46
2015-08-09,28.68,20.5
2015-08-10,29.2,20.12
2015-08-11,29.04,21.41
2015-08-12,29.1,20.61
2015-08-13,28.12,20.52
2015-08-14,29.02,20.82
2015-08-15,30.45,20.57
2015-08-16,29.74,21.39
2015-08-17,29.38,21.22
2015-08-18,31.03,20.8
2015-08-19,31.23,21.87
2015-08-20,29.07,21.14
2015-08-21,28.1,21.13
2015-08-22,28.07,20.79
2015-08-23,29.63,21.17
2015-08-24,29.45,19.74
2015-08-25,29.16,21.21
2015-08-26,30.18,21.26
2015-08-27,30.14,20.65
2015-08-28,29.4,20.96
2015-08-29,29.24,21.71
2015-08-30,28.64,21.05
2015-08-31,25.88,20.61
2015-09-01,29.14,20.83
2015-09-02,27.92,20.68
2015-09-03,28.38,20.66
2015-09-04,29.32,20.95
2015-09-05,30.51,20.44
2015-09-06,31.23,20.53
2015-09-07,29.34,21.97
2015-09-08,31.84,21.43
2015-09-09,30.61,21.58
2015-09-10,30.45,20.69
2015-09-11,28.86,20.96
2015-09-12,31.86,21.17
2015-09-13,30.62,20.86
2015-09-14,27.4,21.29
2015-09-15,29.27,20.29
2015-09-16,29.58,20.81
2015-09-17,29.32,21.05
2015-09-18,28.11,21.64
2015-09-19,29.86,21.53
2015-09-20,31.14,21.02
2015-09-21,31.74,20.34
2015-09-22,31.37,21.3
2015-09-23,29.89,21.32
2015-09-24,27.13,21.19
2015-09-25,31.39,20.75
2015-09-26,30.34,20.91
2015-09-27,30.59,21.39
2015-09-28,31.73,20.44
2015-09-29,31.79,20.39
2015-09-30,31.66,20.73
2015-10-01,31.59,20.34
2015-10-02,28.57,20.28
2015-10-03,29.34,20.89
2015-10-04,29.52,20.56
2015-10-05,29.63,21.49
2015-10-06,29.58,21.11
2015-10-07,28.03,21.83
2015-10-08,29.26,21.12
2015-10-09,30.32,20.96
2015-10-10,28.66,21.84
2015-10-11,27.94,22.41
2015-10-12,28.5,21.63
2015-10-13,27.39,21.15
2015-10-14,27.52,20.62
2015-10-15,29.89,19.85
2015-10-16,30.02,19.63
2015-10-17,30.16,19.33
2015-10-18,30.29,20.57
2015-10-19,30.56,20.31
2015-10-20,30.54,20.68
2015-10-21,31.81,20.45
2015-10-22,31.26,21.18
2015-10-23,28.8,21.4
2015-10-24,28.0,21.08
2015-10-25,29.62,20.33
2015-10-26,28.95,20.59
2015-10-27,29.98,20.53
2015-10-28,30.2,20.06
2015-10-29,30.1,20.4
2015-10-30,29.12,21.27
2015-10-31,30.55,21.02
2015-11-01,28.74,21.1
2015-11-02,29.9,20.29
2015-11-03,30.3,20.36
2015-11-04,29.06,21.44
2015-11-05,30.14,21.27
2015-11-06,30.44,19.96
2015-11-07,29.51,20.09
2015-11-08,28.35,20.41
2015-11-09,29.95,20.6
2015-11-10,28.16,21.86
2015-11-11,29.83,21.68
2015-11-12,28.88,21.09
2015-11-13,29.91,20.63
2015-11-14,28.34,21.33
2015-11-15,27.95,20.83
2015-11-16,29.68,20.36
2015-11-17,29.34,20.11
2015-11-18,26.04,20.87
2015-11-19,26.52,18.87
2015-11-20,30.12,18.63
2015-11-21,30.56,19.07
2015-11-22,30.2,19.82
2015-11-23,30.65,20.93
2015-11-24,31.71,20.98
2015-11-25,31.23,20.61
2015-11-26,29.87,20.23
2015-11-27,27.01,20.37
2015-11-28,26.28,20.53
2015-11-29,29.12,20.3
2015-11-30,29.76,20.51
2015-12-01,30.45,19.92
2015-12-02,29.16,20.89
2015-12-03,29.77,21.19
2015-12-04,27.89,20.9
2015-12-05,28.97,20.75
2015-12-06,29.72,20.03
2015-12-07,29.96,20.04
2015-12-08,29.8,19.0
2015-12-09,30.28,19.55
2015-12-10,30.94,19.71
2015-12-11,31.03,20.5
2015-12-12,30.96,19.83
2015-12-13,30.35,20.02
2015-12-14,28.4,20.77
2015-12-15,29.11,20.81
2015-12-16,29.18,20.54
2015-12-17,30.36,20.34
2015-12-18,29.53,21.04
2015-12-19,29.39,21.01
2015-12-20,30.2,20.59
2015-12-21,30.91,20.03
2015-12-22,30.84,19.64
2015-12-23,30.74,20.01
2015-12-24,31.2,19.53
2015-12-25,31.2,19.34
2015-12-26,29.44,19.45
2015-12-27,30.46,16.7
2015-12-28,30.82,17.62
2015-12-29,30.62,19.86
2015-12-30,31.21,20.79
2015-12-31,30.88,19.85
2016-01-01,30.83,19.43
2016-01-02,29.13,19.81
2016-01-03,28.67,19.55
2016-01-04,31.4,19.21
2016-01-05,31.34,20.31
2016-01-06,32.13,19.91
2016-01-07,32.69,19.32
2016-01-08,32.85,19.76
2016-01-09,32.75,18.88
2016-01-10,32.36,19.51
2016-01-11,32.25,18.78
2016-01-12,32.71,18.01
2016-01-13,32.3,17.78
2016-01-14,32.95,17.06
2016-01-15,32.66,18.4
2016-01-16,33.2,18.76
2016-01-17,33.69,18.92
2016-01-18,33.15,18.04
2016-01-19,32.79,19.1
2016-01-20,32.9,17.97
2016-01-21,31.85,18.65
2016-01-22,32.62,18.88
2016-01-23,32.54,18.61
2016-01-24,33.3,17.14
2016-01-25,33.09,17.89
2016-01-26,32.14,19.06
2016-01-27,32.38,18.58
2016-01-28,32.56,19.11
2016-01-29,33.89,18.77
2016-01-30,32.79,19.49
2016-01-31,31.34,18.18
2016-02-01,32.98,17.99
2016-02-02,33.04,18.59
2016-02-03,32.81,18.19
2016-02-04,33.63,18.3
2016-02-05,32.56,18.44
2016-02-06,32.61,19.36
2016-02-07,33.75,21.37
2016-02-08,34.93,20.27
2016-02-09,34.96,20.36
2016-02-10,35.37,20.16
2016-02-11,33.9,19.24
2016-02-12,32.75,20.2
2016-02-13,32.78,19.76
2016-02-14,33.47,19.28
2016-02-15,33.07,19.28
2016-02-16,33.31,20.36
2016-02-17,33.83,21.28
2016-02-18,34.31,20.0
2016-02-19,33.21,20.23
2016-02-20,32.59,19.79
2016-02-21,32.17,19.41
2016-02-22,33.86,19.08
2016-02-23,34.76,19.13
2016-02-24,34.15,20.13
2016-02-25,34.16,20.53
2016-02-26,32.65,19.44
2016-02-27,34.82,19.27
2016-02-28,34.82,18.79
2016-02-29,34.41,20.29
2016-03-01,33.43,20.48
2016-03-02,34.27,20.24
2016-03-03,34.29,19.89
2016-03-04,34.55,19.58
2016-03-05,35.31,20.14
2016-03-06,35.63,19.38
2016-03-07,34.57,19.82
2016-03-08,35.12,19.97
2016-03-09,35.11,19.7
2016-03-10,33.39,20.06
2016-03-11,32.7,19.15
2016-03-12,33.62,17.43
2016-03-13,33.71,17.97
2016-03-14,34.26,19.92
2016-03-15,33.08,21.95
2016-03-16,32.79,21.29
2016-03-17,35.07,21.8
2016-03-18,33.39,20.24
2016-03-19,36.29,21.02
2016-03-20,36.66,21.45
2016-03-21,36.68,21.34
2016-03-22,35.47,21.41
2016-03-23,35.13,20.62
2016-03-24,34.68,20.27
2016-03-25,35.54,19.85
2016-03-26,35.41,19.77
2016-03-27,35.64,19.91
2016-03-28,35.1,19.84
2016-03-29,34.15,20.46
2016-03-30,34.85,20.78
2016-03-31,31.57,22.53
2016-04-01,31.72,21.43
2016-04-02,30.56,21.71
2016-04-03,29.43,21.29
2016-04-04,31.19,19.89
2016-04-05,32.0,20.29
2016-04-06,32.64,21.04
2016-04-07,33.74,21.89
2016-04-08,33.64,22.33
2016-04-09,31.66,21.57
2016-04-10,32.16,20.86
2016-04-11,32.5,19.87
2016-04-12,33.73,20.13
2016-04-13,32.72,20.31
2016-04-14,30.86,21.15
2016-04-15,31.91,21.35
2016-04-16,33.94,22.4
2016-04-17,31.34,23.14
2016-04-18,32.63,23.17
2016-04-19,32.07,22.71
2016-04-20,28.82,22.77
2016-04-21,32.24,22.63
2016-04-22,30.7,22.07
2016-04-23,32.61,21.99
2016-04-24,33.15,22.66
2016-04-25,34.28,22.52
2016-04-26,33.1,22.68
2016-04-27,33.0,22.13
2016-04-28,29.64,22.53
2016-04-29,32.88,21.02
2016-04-30,29.83,21.37
2016-05-01,28.07,20.61
2016-05-02,26.82,19.7
2016-05-03,29.47,20.49
2016-05-04,31.0,21.05
2016-05-05,31.62,20.98
2016-05-06,29.79,22.51
2016-05-07,29.83,21.98
2016-05-08,31.37,22.09
2016-05-09,28.58,21.37
2016-05-10,29.7,20.37
2016-05-11,31.64,20.95
2016-05-12,32.74,21.25
2016-05-13,29.91,21.88
2016-05-14,31.41,21.94
2016-05-15,32.37,22.07
2016-05-16,30.88,22.03
2016-05-17,33.21,22.22
2016-05-18,31.46,22.36
2016-05-19,29.82,22.08
2016-05-20,32.28,21.94
2016-05-21,30.35,21.82
2016-05-22,30.36,22.61
2016-05-23,28.24,22.39
2016-05-24,28.81,21.73
2016-05-25,32.02,21.03
2016-05-26,29.11,21.67
2016-05-27,30.06,21.05
2016-05-28,27.84,22.0
2016-05-29,28.44,21.47
2016-05-30,29.21,20.49
2016-05-31,29.26,20.32
2016-06-01,30.03,20.81
2016-06-02,30.7,20.29
2016-06-03,31.34,20.77
2016-06-04,32.97,21.84
2016-06-05,32.97,21.66
2016-06-06,31.17,20.34
2016-06-07,30.43,21.51
2016-06-08,30.75,20.53
2016-06-09,30.23,22.08
2016-06-10,32.94,21.02
2016-06-11,31.53,20.55
2016-06-12,30.65,21.29
2016-06-13,28.07,20.84
2016-06-14,29.22,20.36
2016-06-15,29.96,20.66
2016-06-16,30.69,21.13
2016-06-17,32.25,20.19
2016-06-18,28.09,21.74
2016-06-19,28.35,20.82
2016-06-20,25.82,19.46
2016-06-21,29.52,18.32
2016-06-22,29.36,20.2
2016-06-23,28.39,20.32
2016-06-24,29.16,20.12
2016-06-25,28.04,20.3
2016-06-26,29.26,19.67
2016-06-27,30.12,20.44
2016-06-28,29.93,20.62
2016-06-29,29.46,21.65
2016-06-30,29.06,21.28
2016-07-01,29.72,20.45
2016-07-02,31.21,20.24
2016-07-03,32.76,21.53
2016-07-04,32.42,20.24
2016-07-05,27.61,21.1
2016-07-06,30.13,19.96
2016-07-07,29.87,20.38
2016-07-08,31.16,20.98
2016-07-09,30.97,21.54
2016-07-10,30.87,21.15
2016-07-11,31.65,21.27
2016-07-12,31.24,21.12
2016-07-13,31.93,21.43
2016-07-14,28.84,20.94
2016-07-15,28.26,21.32
2016-07-16,26.61,20.34
2016-07-17,27.71,20.08
2016-07-18,29.57,20.37
2016-07-19,30.23,20.15
2016-07-20,30.13,20.11
2016-07-21,28.77,20.64
2016-07-22,30.87,20.26
2016-07-23,30.33,20.49
2016-07-24,30.53,20.73
2016-07-25,28.44,21.12
2016-07-26,31.23,20.15
2016-07-27,28.52,20.6
2016-07-28,27.04,20.23
2016-07-29,29.07,19.15
2016-07-30,30.44,20.76
2016-07-31,30.21,21.36
2016-08-01,27.7,21.39
2016-08-02,26.73,20.84
2016-08-03,26.92,20.56
2016-08-04,28.85,21.12
2016-08-05,30.43,20.06
2016-08-06,29.97,19.73
2016-08-07,31.35,21.34
2016-08-08,32.11,20.97
2016-08-09,29.03,22.41
2016-08-10,30.07,20.77
2016-08-11,29.32,20.84
2016-08-12,28.31,21.25
2016-08-13,27.53,20.89
2016-08-14,30.48,20.26
2016-08-15,32.51,19.62
2016-08-16,31.33,21.53
2016-08-17,32.52,20.84
2016-08-18,32.51,21.59
2016-08-19,31.45,21.13
2016-08-20,29.69,20.78
2016-08-21,31.83,21.1
2016-08-22,30.31,21.39
2016-08-23,31.51,21.34
2016-08-24,30.54,20.12
2016-08-25,29.7,21.6
2016-08-26,30.55,20.7
2016-08-27,31.59,20.59
2016-08-28,29.47,21.03
2016-08-29,29.36,21.18
2016-08-30,31.98,19.53
2016-08-31,32.45,20.38
2016-09-01,30.7,21.63
2016-09-02,30.94,21.14
2016-09-03,31.18,21.0
2016-09-04,30.34,21.22
2016-09-05,26.95,21.09
2016-09-06,30.36,20.86
2016-09-07,28.66,21.09
2016-09-08,28.59,20.66
2016-09-09,28.38,21.03
2016-09-10,28.72,20.62
2016-09-11,30.93,20.42
2016-09-12,30.25,20.97
2016-09-13,31.48,21.6
2016-09-14,31.67,21.04
2016-09-15,31.52,21.3
2016-09-16,31.55,20.67
2016-09-17,30.52,21.25
2016-09-18,30.38,20.27
2016-09-19,29.79,20.51
2016-09-20,29.99,20.84
2016-09-21,30.06,21.25
2016-09-22,29.82,20.72
2016-09-23,32.16,21.03
2016-09-24,33.33,20.34
2016-09-25,31.03,21.13
2016-09-26,28.46,21.41
2016-09-27,31.67,21.1
2016-09-28,33.51,20.81
2016-09-29,34.9,20.88
2016-09-30,27.28,21.48
2016-10-01,26.69,21.02
2016-10-02,28.21,20.33
2016-10-03,26.93,20.86
2016-10-04,30.95,19.63
2016-10-05,29.84,19.59
2016-10-06,30.53,21.06
2016-10-07,31.64,21.03
2016-10-08,33.13,20.47
2016-10-09,32.04,20.87
2016-10-10,30.34,20.94
2016-10-11,29.99,21.56
2016-10-12,32.05,20.62
2016-10-13,28.51,21.49
2016-10-14,28.89,21.06
2016-10-15,27.74,21.37
2016-10-16,29.48,21.03
2016-10-17,29.97,21.11
2016-10-18,28.98,21.4
2016-10-19,29.03,20.86
2016-10-20,30.97,20.74
2016-10-21,32.92,20.66
2016-10-22,32.99,21.43
2016-10-23,32.97,21.83
2016-10-24,31.52,21.89
2016-10-25,32.29,21.0
2016-10-26,32.63,21.24
2016-10-27,27.85,21.89
2016-10-28,29.64,21.07
2016-10-29,28.25,20.95
2016-10-30,29.31,21.07
2016-10-31,31.44,20.21
2016-11-01,29.62,21.83
2016-11-02,25.69,21.74
2016-11-03,28.48,21.22
2016-11-04,28.21,20.89
2016-11-05,29.12,20.35
2016-11-06,30.08,19.94
2016-11-07,29.92,20.64
2016-11-08,28.9,21.18
2016-11-09,29.13,21.48
2016-11-10,26.98,21.71
2016-11-11,28.86,21.2
2016-11-12,27.79,21.19
2016-11-13,29.85,20.85
2016-11-14,32.53,20.64
2016-11-15,32.36,19.44
2016-11-16,32.44,19.84
2016-11-17,31.72,19.62
2016-11-18,28.38,21.34
2016-11-19,29.25,20.55
2016-11-20,26.96,20.64
2016-11-21,26.89,20.58
2016-11-22,29.16,20.42
2016-11-23,30.93,20.73
2016-11-24,29.07,21.06
2016-11-25,26.63,20.83
2016-11-26,27.74,21.46
2016-11-27,24.64,20.82
2016-11-28,25.8,20.17
2016-11-29,27.68,20.71
2016-11-30,25.04,20.2
2016-12-01,24.51,20.53
2016-12-02,27.89,19.01
2016-12-03,28.62,19.93
2016-12-04,29.93,19.47
2016-12-05,29.75,20.05
2016-12-06,29.21,20.34
2016-12-07,29.63,20.2
2016-12-08,28.0,20.08
2016-12-09,26.68,20.55
2016-12-10,26.31,19.98
2016-12-11,27.75,20.11
2016-12-12,28.11,19.8
2016-12-13,28.27,19.56
2016-12-14,28.38,18.33
2016-12-15,27.66,19.92
2016-12-16,28.69,19.11
2016-12-17,28.73,18.89
2016-12-18,27.69,18.92
2016-12-19,27.57,17.78
2016-12-20,27.12,17.85
2016-12-21,27.21,18.16
2016-12-22,27.65,19.13
2016-12-23,28.22,19.18
2016-12-24,27.75,19.62
2016-12-25,27.87,19.71
2016-12-26,27.64,18.28
2016-12-27,28.08,17.97
2016-12-28,28.33,18.23
2016-12-29,28.36,19.52
2016-12-30,28.04,19.76
2016-12-31,28.98,19.45
2017-01-01,28.06,18.8
2017-01-02,28.79,16.53
2017-01-03,29.04,16.5
2017-01-04,29.14,17.87
2017-01-05,28.74,19.0
2017-01-06,28.18,19.87
2017-01-07,28.8,20.09
2017-01-08,28.52,19.93
2017-01-09,25.74,18.39
2017-01-10,25.05,17.03
2017-01-11,25.55,15.97
2017-01-12,25.99,17.28
2017-01-13,27.3,17.53
2017-01-14,25.76,16.66
2017-01-15,26.37,16.37
2017-01-16,26.65,17.05
2017-01-17,26.96,17.32
2017-01-18,27.73,17.43
2017-01-19,28.5,17.7
2017-01-20,29.02,18.06
2017-01-21,29.43,18.65
2017-01-22,29.2,18.34
2017-01-23,29.73,17.7
2017-01-24,30.34,19.12
2017-01-25,30.09,18.88
2017-01-26,29.82,18.26
2017-01-27,29.81,17.58
2017-01-28,29.17,17.37
2017-01-29,30.15,18.95
2017-01-30,29.36,19.92
2017-01-31,29.81,19.28
2017-02-01,29.99,18.35
2017-02-02,29.95,18.83
2017-02-03,30.24,19.76
2017-02-04,31.55,19.46
2017-02-05,30.97,19.23
2017-02-06,31.87,19.24
2017-02-07,31.52,18.63
2017-02-08,31.76,19.02
2017-02-09,30.57,19.25
2017-02-10,29.26,18.84
2017-02-11,29.56,18.14
2017-02-12,30.1,18.2
2017-02-13,30.87,17.65
2017-02-14,31.06,18.12
2017-02-15,30.98,18.08
2017-02-16,32.02,17.97
2017-02-17,31.97,18.23
2017-02-18,31.81,16.39
2017-02-19,31.89,16.21
2017-02-20,32.66,18.4
2017-02-21,33.06,19.46
2017-02-22,33.12,17.79
2017-02-23,26.23,18.98
2017-02-24,32.55,18.83
2017-02-25,33.05,20.27
2017-02-26,31.79,19.69
2017-02-27,31.03,18.64
2017-02-28,31.26,18.45
2017-03-01,31.22,19.26
2017-03-02,31.98,18.88
2017-03-03,31.38,19.04
2017-03-04,30.02,19.91
2017-03-05,32.16,20.01
2017-03-06,32.07,20.0
2017-03-07,31.42,20.05
2017-03-08,29.92,19.74
2017-03-09,29.83,18.96
2017-03-10,31.26,19.65
2017-03-11,32.87,19.85
2017-03-12,32.3,20.88
2017-03-13,31.39,20.47
2017-03-14,33.85,19.68
2017-03-15,33.74,19.64
2017-03-16,32.14,18.87
2017-03-17,32.54,18.74
2017-03-18,31.16,18.58
2017-03-19,31.26,18.83
2017-03-20,31.16,19.55
2017-03-21,31.96,19.11
2017-03-22,32.46,20.04
2017-03-23,31.27,21.49
2017-03-24,29.07,21.15
2017-03-25,29.1,19.97
2017-03-26,32.53,19.72
2017-03-27,30.83,20.83
2017-03-28,30.74,21.45
2017-03-29,28.11,21.66
2017-03-30,31.04,21.63
2017-03-31,33.63,20.66
2017-04-01,33.9,20.39
2017-04-02,34.5,21.29
2017-04-03,33.75,21.5
2017-04-04,34.52,20.42
2017-04-05,33.88,21.16
2017-04-06,34.7,20.4
2017-04-07,34.37,20.18
2017-04-08,34.1,20.65
2017-04-09,33.34,20.51
2017-04-10,29.64,20.98
2017-04-11,33.32,20.35
2017-04-12,31.51,20.95
2017-04-13,29.13,21.67
2017-04-14,28.49,20.66
2017-04-15,32.32,21.52
2017-04-16,30.41,21.66
2017-04-17,29.34,22.02
2017-04-18,30.63,20.97
2017-04-19,33.03,21.31
2017-04-20,31.55,21.06
2017-04-21,29.21,21.25
2017-04-22,31.98,21.01
2017-04-23,31.94,21.03
2017-04-24,30.86,21.77
2017-04-25,31.75,21.99
2017-04-26,32.46,22.75
2017-04-27,34.71,21.32
2017-04-28,31.51,22.25
2017-04-29,31.91,21.24
2017-04-30,31.23,21.9
2017-05-01,30.8,20.87
2017-05-02,31.23,21.28
2017-05-03,30.44,22.01
2017-05-04,33.0,21.38
2017-05-05,31.85,22.07
2017-05-06,32.44,21.65
2017-05-07,33.5,22.04
2017-05-08,32.28,21.77
2017-05-09,29.62,22.46
2017-05-10,28.44,22.08
2017-05-11,34.52,21.01
2017-05-12,29.1,22.31
2017-05-13,33.78,21.06
2017-05-14,31.91,22.76
2017-05-15,30.01,22.1
2017-05-16,27.0,21.44
2017-05-17,32.35,20.03
2017-05-18,33.97,21.04
2017-05-19,33.12,22.19
2017-05-20,33.77,22.11
2017-05-21,32.95,21.96
2017-05-22,30.99,22.27
2017-05-23,26.42,22.08
2017-05-24,30.43,21.35
2017-05-25,31.61,21.85
2017-05-26,32.47,21.53
2017-05-27,32.71,20.64
2017-05-28,30.31,21.69
2017-05-29,31.4,21.57
2017-05-30,27.93,20.52
2017-05-31,29.28,20.29
2017-06-01,28.09,20.35
2017-06-02,32.79,18.84
2017-06-03,31.54,20.86
2017-06-04,31.36,21.57
2017-06-05,31.02,22.06
2017-06-06,30.76,21.78
2017-06-07,31.28,21.89
2017-06-08,28.26,21.79
2017-06-09,31.25,20.83
2017-06-10,30.52,21.32
2017-06-11,30.81,21.57
2017-06-12,30.01,21.25
2017-06-13,29.49,20.8
2017-06-14,28.8,21.38
2017-06-15,31.17,21.62
2017-06-16,29.51,21.61
2017-06-17,29.4,21.19
2017-06-18,30.45,21.77
2017-06-19,30.24,21.47
2017-06-20,29.34,21.05
2017-06-21,25.44,20.42
2017-06-22,31.7,19.16
2017-06-23,32.86,20.77
2017-06-24,28.97,20.75
2017-06-25,30.62,19.79
2017-06-26,30.53,20.8
2017-06-27,32.55,20.29
2017-06-28,31.62,19.49
2017-06-29,27.92,20.06
2017-06-30,27.24,18.98
2017-07-01,30.27,20.42
2017-07-02,27.78,20.98
2017-07-03,29.86,19.97
2017-07-04,30.84,20.46
2017-07-05,30.64,20.8
2017-07-06,29.31,20.89
2017-07-07,27.99,20.85
2017-07-08,28.97,20.66
2017-07-09,28.56,20.64
2017-07-10,28.53,20.84
2017-07-11,29.85,20.74
2017-07-12,29.76,20.78
2017-07-13,28.03,19.9
2017-07-14,30.2,20.27
2017-07-15,27.47,20.86
2017-07-16,28.41,20.98
2017-07-17,30.37,20.93
2017-07-18,29.05,20.58
2017-07-19,27.23,20.5
2017-07-20,27.57,19.77
